user,tx_type,protocol,signature,timestamp,from_token,from_amount,to_token,to_amount
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,2GJkwPdv25kMEDV8JtvxKq9RvoccQjL9V86F5D9kYuPhyzJ7MJKf6wqFfbDBJXZZbnM2AzBZ524P966AWRaPRktv,2025-04-12 15:42:15,So11111111111111111111111111111111111111112,0.002013755,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23566.237037993968
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4dmavM6zcTSmsL3yKtebjFRiu3bEoTxSDCicRcxHL82Ju1UuYevhHE5xW8tkQA3rTsKUguJXG2JRtVkb761fGf4C,2025-04-12 15:43:13,So11111111111111111111111111111111111111112,2.7025e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23869.884326003492
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,6qeFtnCFy1QXRjiZ3X1UrmbNwnX8omh1yo5kPL5y75s1oD4vh6AxBcB8EYt8YzJaa5egRZZkE696VF4LJ57GA4V,2025-04-12 15:44:12,So11111111111111111111111111111111111111112,2.7025e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23707.887367993593
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,bnu1vUU2a1X8h9GRFKsATyuZaGbED77C3JsDQmnhj71HzWEVqABRGP2c92oSV3F2Xkg6Umyz972MbUybGWemKBs,2025-04-12 15:45:11,So11111111111111111111111111111111111111112,2.8235e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24270.51298200339
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,twjG4Xijf21Vuj1CwfevScbe6jhaYqPhRsZfUxBewCp2KvTWnEN8uwsLmW7Taa9GSGCAgFNC5puVEMsGRs787gh,2025-04-12 15:46:10,So11111111111111111111111111111111111111112,2.7022e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23937.558772996068
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,3FfdtoXLAGM21xLqWHspX5mXdEyeKEeTd58HDpnLtxdE3rtif6fuQsqUUiwyD8bc3VJemThCbqVpa3DY24w2x2Aq,2025-04-12 15:47:11,So11111111111111111111111111111111111111112,0.002013755,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24650.41685899347
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,4wchGpwFJ7Fs2UGomFf4Y82YbRXfmXKutwE9bxD46QtG3ZLRTWuz293qHs6yQWyeJemocAR5GL1TykVjFUZDv6RW,2025-04-12 15:48:11,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23821.75366
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2wbr7mCyzpkRXyMB6jn1mv83RHfmPDLv2VPtXHXKfVMs4KkTgJxMQkWseb2L4aHE8fPPwJ3N5ihaWDzvWVrbAcwz,2025-04-12 15:49:13,So11111111111111111111111111111111111111112,1.5163e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23907.41422200203
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2ghUAMRpMrKSmXNTkaCzxPQUovky66hmigM4KDrcd8uGfEjfyV9rytSGBtNQKHpgqkjgFRncNNC7pEhhJ2NQzY7X,2025-04-12 15:50:09,So11111111111111111111111111111111111111112,1.619e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23545.965011000633
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,615ZmSRTuLZfcV4gJ9TUpbpsD9EjzKChQCdp4aWiexf4AAiirBqQKmDkBov2y6gjmyPRruz58h11RBgqu8MXgVyt,2025-04-12 15:51:11,So11111111111111111111111111111111111111112,1.5474e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23481.047630004585
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,vetHw6w4QQWEcQNM5bixMWDDVPr3K7VeQJQkbc2nrkf8iA9XJS3jnfEZPqZakgGHNybCUK6ZFwDPhCMyjc3gZkk,2025-04-12 15:52:17,So11111111111111111111111111111111111111112,2.7022e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23430.831753000617
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,65cuhphVgHwThdM3YwaAULSEcwTMUZF4iV73PuHx1Z75ThqUD3JeQrNThCFK3kibpdjdEYNe1xtHYoZG33wrB11c,2025-04-12 15:53:10,So11111111111111111111111111111111111111112,1.0084e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23613.16539300233
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4HxtWSwbRN4u7PVW3VsAFVu5hGB7RBiw98rNeWpibE8MQyna6KLi98uH6uxoj7VxQnuG4zKMvjbwT3tYVeJT6PRr,2025-04-12 15:54:12,So11111111111111111111111111111111111111112,1.3113e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23471.63203600049
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,36BPRdKXvpWJpYa7ksoKPRuj6h9xgrQ5wQTXkmJpe1sFDXdotCAfjXRFSbJpazcCZ68Wpdx8JYMpRDMk5Mg787BQ,2025-04-12 15:55:16,So11111111111111111111111111111111111111112,2.7022e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23555.797114998102
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2GYr3Rh2i4fVudMo6dvdrYRnxQZi2HkKKqsBhiLaJ4GJb9GFvZ8V9EhPSMyjvuVEr19z1AsreoZCzJXt621QGJ1Z,2025-04-12 15:56:11,So11111111111111111111111111111111111111112,8.704e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,23598.986340999603
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5ZcicW2Qcun3JSvBxS6A6XSGedBQq2C9hDwBKAAMRcyXYshdG9XNR13tmrp4Y5dsM2DXzAbUaeP7X1RfqSwaGeeC,2025-04-12 15:57:09,So11111111111111111111111111111111111111112,1.1954e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24023.530234999955
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,HcidZMExtSL3a3m1dmPTDyoc4AXJck8A8wQFDc7PE5GkRLQHpsNGziwXr62yDWJSvnfD4cyaJXcYXkkXicrsaBg,2025-04-12 15:58:10,So11111111111111111111111111111111111111112,1.2554e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24099.431130997837
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2iNEefHv9Rp3ZFnfd5x6hhDhPMWdv6cokfyK7oLgN7xsFup7nd1JnVLzLo4aseQuW2JHPbC3KFyinDTLraaWeJMj,2025-04-12 15:59:10,So11111111111111111111111111111111111111112,8.339e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24081.342443995178
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4f5zcdvSSZ9FJsoUK14DKF7LU9szDQijhcoj34NFofdrmSjy5314Qp8JbYjpKjbHaKhxPfjv9fyy5gX5wDVpaGFm,2025-04-12 16:00:10,So11111111111111111111111111111111111111112,0.002013461,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24049.503911994398
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4aiDvenHq7miCuEdB8DKcnPeuKuvGXqUSyuvysWd5LhjxdEfSVJ292ytuddWW4ybUgBHcLimPV887FKHFxT8vkUm,2025-04-12 16:01:08,So11111111111111111111111111111111111111112,1.0164e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24679.36735700071
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3s8RXZKzPtM8ixeyreACSwE7WVcVtmxH8PAxhHkypkK3CSoXrcWsBV4dvEq5544Tp4n9YD7QwZjgY9NeULfFF2uF,2025-04-12 16:02:10,So11111111111111111111111111111111111111112,2.293e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24649.025346003473
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,38a5JfB4TAHZtqAeZCzed3V1boeGDXqjMhx8vSwos1QmWHeUEiHgXo1wLYR53RPBeYad7zwozPD9KUGzQRZNBn2N,2025-04-12 16:03:11,So11111111111111111111111111111111111111112,2.1809e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24667.709808006883
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2L7kFuviKcf9rGKUaMsNR3TDhbowGaoAFuUu2R55Ds9xQy4Jx4Cs5QE1X3AfMvgf1FnGuhd8Dv4TEeLKt8D8hSqq,2025-04-12 16:04:10,So11111111111111111111111111111111111111112,1.8899e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24979.481686003506
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5cvPXWyZDh9UvKv26YxSGaTYUgdAJAor4TzDN5DNNgfh8xGxLrjhrprEihdCTQUb7sYmkjpRBqo43r4xv89UaEr5,2025-04-12 16:05:11,So11111111111111111111111111111111111111112,7.573e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25092.736393995583
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,tUSH5Zk379L7YfmBt9vHiZpTPMZCyj62tTAYbLn3XFGCAnLopBxgTjBHYQxSXTvqKMmCEK197HHXG3tiaiQz5SJ,2025-04-12 16:06:10,So11111111111111111111111111111111111111112,2.5047e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24534.28548400104
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,3R9F41jBDKUpQdynj3SRAa3EheFRNKZoBBU3fstrZAw6GSfjSUw7HjymsJdabcUuAWXSX77NyUnaPA3BLwAsZhp5,2025-04-12 16:07:11,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24459.726301
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,JUPITER,5zFL6FU1x8wC5y3VYhasAV8nqTreWgQh8NvNzh9m5XUgJro4PYWdYgTLY8sR2ZrQ9oVgXN5191t6nPT1RcWCyFDG,2025-04-12 16:08:08,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24459.726301
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5btRJBeXJPbuXG3m98qykbRTQJUzNYDjXQz2W7eN5C9uq1t2Mj3voecUQLDptb7oZx5DfRHSUHcXVM8N1EhFCt9p,2025-04-12 16:09:10,So11111111111111111111111111111111111111112,1.5021e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24427.658316001296
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,59THXcUCf2yYaif65GQPGFQSBKMBQ2kpwTwQdYkQbDQA1DTohvv18JTGMk3EHKPeKy93FSjUWhcdZNWcF55fNEqh,2025-04-12 16:10:12,So11111111111111111111111111111111111111112,6.691e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24448.320256002247
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3QeeVf1EFQNsGoDygAquQtrF6JP3vzdfZHLA4NZKdwN6BEkiBu92nRptgZjVyPioUwxZQ1MBDvMKwFeJJFtrDYgB,2025-04-12 16:11:10,So11111111111111111111111111111111111111112,8.992e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25430.839471004903
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,6R48qk3Wcbr4JctD51VJxsnn33hSh7BRFFgqJUh9BR9tu7QXbcN2EZjyaqYyLV6uoFj8PoqK6intLfUEz9hmSVK,2025-04-12 16:12:11,So11111111111111111111111111111111111111112,6.71e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25354.431244000793
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5uuTcck3mCeTHDARHR5Gn8DfYPiCLjDDVp5QnvRny53URFVPtjxtooJu3cQ1BqNsCrb7cX4d6PF1ubp2Bu3mc8jE,2025-04-12 16:13:10,So11111111111111111111111111111111111111112,8.089e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25315.690907001495
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4FC9aJ75kjhjT2rsubAtcjnecWBoHnKs9wEX5GgVbAMRhm8vLPDvmBp4avWUVTfWaJVUBwQTuGCESdfKm59QupJ7,2025-04-12 16:14:10,So11111111111111111111111111111111111111112,6.901e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24794.47591599822
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,CjfSQd84oQxrj4AFi1P4j4iKiq7UrfL1E8AYnGWYtKPnkSEkDB9VqH62WJEQULErG6zgfZsT32DVPsKwRcwULkf,2025-04-12 16:15:10,So11111111111111111111111111111111111111112,2.8238e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24654.201665997505
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,52E26HiHFreEAJHnqNxKGbvZeaewwhykhuFtjcwhzcFaCdHxKgxC7PKW5aumVzhiayuS1BafJGfUaiuYbh7yUuUg,2025-04-12 16:16:11,So11111111111111111111111111111111111111112,8.551e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24637.103029996157
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,2hqTRmrjsEd4d2CNE2kg4JWyDmDP1Y9SNQ73tarmTLwBWPYGrBKJ5tKCqbkAZVTR4eMw5eWQE6A4nSnN8M4hANWy,2025-04-12 16:17:10,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24608.405931
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,4oWVNEtsZm1FZE3qsbiEHke8rG1W49EvU3m38WYmizuF6Rm55uvpCPMMoE41H63YjzBuxrVvBCdnNrDNMuCVhnNJ,2025-04-12 16:18:09,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24608.405931
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,4K36xzXJG2ikzQ4y9ZKMQjKturnG9wRpXRUqtMtzPzPZXfb5VbpoQEnAfCUpBP1gZLju2NHC6REKHL8FJ6uYmoLr,2025-04-12 16:19:12,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24594.724654
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,4JT4aRcHYM96onpD9TkZzuTg7vM7yF33DQi4Wt42aKyVstnB6hKvbSMUxiUYLQ9WQXVAzDoCr3wL3ebVHssWZ3F7,2025-04-12 16:20:18,So11111111111111111111111111111111111111112,0.002013753,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24757.962462998927
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,5kj6F3q5RYWWof1D5WdGgA2WxJNADbUg4RWTjMc4PeViXGLhkauofmVBsjtgQZXytMmVs6nYGVtHeudb6TEQ8dBK,2025-04-12 16:21:18,So11111111111111111111111111111111111111112,2.7019e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24732.086185999215
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,3cNADhrzpJmFGmHBihQkfxquWhRtH8gx3RxJpviga9yb54n5GtkkYz5E1yEvMcpJ6jjm3VPm2AuWG5CsMV5HDWCK,2025-04-12 16:22:16,So11111111111111111111111111111111111111112,0.002012245,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24724.56177099794
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,3W45HEdZwaorBrwyX41HHkQAvm2tffFiHWyu2g4TLzZeKmjEt1NFCnwwsocd8Mx78YzmBnirCTiUmbXyYWcTrBy7,2025-04-12 16:23:15,So11111111111111111111111111111111111111112,2.8235e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24743.8815869987
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,5PH9LZZH95LU6Yji7H1KBhmuJJAZJJx6k4LSvkAc9A6Drh4332MU2j9gEtqbaZyo7HG8uPeM77WdRgevLiWAtvUB,2025-04-12 16:24:09,So11111111111111111111111111111111111111112,0.002013758,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24708.542267002165
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,mSohvkyiGCSydVDwMUAvn2a5yyhL1nHKvXfrLXZoE6ukXWTi4dn7tctvALkvEYwhMqMf3dTKi5FxS1qSNAxrcMY,2025-04-12 16:25:13,So11111111111111111111111111111111111111112,2.8238e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24672.92419499904
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,49pHbRCKSAgctXkKNBxXWjM6LDKT4eFR3qSrSyfZAHgvWeDTw2fVkHEmTR9Y97cfgeskgJLrtGm3xEkV5SzdSQbE,2025-04-12 16:26:10,So11111111111111111111111111111111111111112,1.0053e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24583.348083004355
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,44RTs2YuidGbDXziXk4q1kWX7zmijQZGKDPhzAjTvGWHSYpEHism9fq6Z7C3yBWVGAtqDbRVfaRyBFdracxnvNLC,2025-04-12 16:27:11,So11111111111111111111111111111111111111112,8.19e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24733.748603999615
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,SkrNtpe4Y7HuVsPNJJqShbmDt2PRGCwNy5YgBDY9YmnhXi85eGAQdz8QLJunXvPU5q6WknAKfnYNe6psEEomLrZ,2025-04-12 16:28:11,So11111111111111111111111111111111111111112,2.7317e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24703.24264499545
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,PUMP_FUN,43MdduXmrXmS72YJech2GE6ehKjnd933rPnEkyNWdQXmmkKkFzqZ5M9e8hJL7S1N7Q1yoxncU1iFjpYfdEqQRnnS,2025-04-12 16:29:10,So11111111111111111111111111111111111111112,2.8237e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24767.40687699616
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,JUPITER,HB31iKYJs46oVxp3tf1PppBV9cpqacadhVv4TF8euPSUKAR1wnpvqg4N2GdrWmjRFCgJoMcooQ2wM6xkFA9qz7G,2025-04-12 16:30:14,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24367.193032
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,57FyJ9q8JdBUDrTCr7VKNMnLKNQxxURN9ypJv9ftcBiqnz2zZn4BRtxF6NWkMEqJ8t2Mbub3gQDftkrwGTGkMFq1,2025-04-12 16:31:10,So11111111111111111111111111111111111111112,7.218e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24137.837349005044
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,2r7djCw5C5bKFiL5LRbqgfEeQ5eTWTDGpkCnUBL37nUD2EFavwqRVjvA8UpPchoAJET1rCz2EUn2PPkdz42DKv1j,2025-04-12 16:32:10,So11111111111111111111111111111111111111112,8.472e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24376.159350000322
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4xbc3sEzbao9gWxvtTumbun7Xks8SmeNZbXBRqx5Kd8GNgQ3dWKQwPA9WMhYHYkYE33awfysdPP65GD8oD4m2xRF,2025-04-12 16:33:08,So11111111111111111111111111111111111111112,2.1491e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24580.587947003543
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,5eFqJ97UEBRmuz3E8id3paiKmvEG7NU1Qiek4j7AbaSignsvrxZ1p3j3QHjNgz5CebBQFM7tBj33wweAaVDRGAT,2025-04-12 16:34:11,So11111111111111111111111111111111111111112,1.0185e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24695.75981400162
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,SWAP,JUPITER,28XFEAbDWyJ3twyNTGAS4Bi58ajQ91k2Z7zm3QANdtefeD2j6uLf4wCyuHn86PZXh4mQ6ESuUBjJfZz3K3YWsREp,2025-04-12 16:35:09,So11111111111111111111111111111111111111112,0.555555556,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,24608.971132
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,3kzL2QUWK4Tz83tmBjmBdKm4hw3zTkXM1anSmjWQehRhvxr7jwj2ms4CE6cJvr74ezAqF45kyogZ72TD443PfCH8,2025-04-12 16:36:09,So11111111111111111111111111111111111111112,1.0733e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25086.480659998953
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4iFoZV5aUeAB5UpcQAtDoFWnape3ExXLurHUWsHFrFFTwnjdQLEvWKiBrwA97mFLUkPLxfrC3WeXQu75TL2drjbb,2025-04-12 16:37:12,So11111111111111111111111111111111111111112,7.277e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25397.839981995523
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,54BrkQ3oZi4CYwzJ9odtT1gycdhKausSXYqdGqiBek1HTiYGNtEP2QbgeKCUupvUEj7Hqa5stVcSwnYNZjagEV3B,2025-04-12 16:38:11,So11111111111111111111111111111111111111112,1.0029e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25527.66776700318
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,eNvXK7E4H8CwCXJQwTHxfy6f2VMiW1oWQ6E2Jhg72No4FCoS7QZg97E735cg5EXNcGYg24kwuDVxjNzwQ6rNNpy,2025-04-12 16:39:12,So11111111111111111111111111111111111111112,7.1e-06,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25746.88392100483
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,SWAP,PUMP_FUN,4KsFHicBHL8FX3Qka1QxaWAQ4mv795Uyb4KTaHXJqCbQYE255AdFepMcbdc9F9vKyEy8wiSj964xutou6YYR6PTd,2025-04-12 16:40:09,So11111111111111111111111111111111111111112,1.0777e-05,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25760.427183002234
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,SWAP,PUMP_FUN,MCmT7nsx3onPuY8MhGgqGwXRT7epycvy6vMCQ19KHnUxqry4RsdxqtxyzLqnXs8AJHeKpMRyVWPRNcEVEyiGK2a,2025-04-12 16:41:11,So11111111111111111111111111111111111111112,0.002013509,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,25946.85560299456
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,UNKNOWN,UNKNOWN,3NvcSXPtrYYKiL7u8qfPeZCES22tgmxhZNCBwj1LPdkZGBmhAwQYwyYCcximrMA8QMxXRD1C7dxpQgW3jgzLHaFZ,2025-04-12 16:42:09,UNKNOWN,0.0,UNKNOWN,0.0
HRQGBLvcFrupziFU27ZrjrccBC9x9CCcWWoNNF28BkTN,SWAP,PUMP_AMM,2kgqiA9QoSFUhTodm7878nkbWnoxuVGvjgR13YzBga2r5smaaS6aYmqUgZ9DKa4mETmwSEdQuLFpeTzHHPxqfcnP,2025-04-12 17:40:59,So11111111111111111111111111111111111111112,0.002055182,G9VejKcq7AsAasAAdUSUWkrTZ9tNPqZfTAqKY9pa6A6h,161.65301597118378
